address,lat,lng,matched_address,updated_at
臺中市大安區東安里福東一路79號,24.336957,120.590047,臺中市大安區東安里4鄰福東一路79號,2026-09-13
臺中市大甲區中山路1段675號,24.339119,120.617957,臺中市大甲區義和里5鄰中山路一段675號,2026-09-13
臺中市大甲區中山路2段202號,24.379971,120.654766,臺中市大甲區孟春里4鄰中山路二段202號,2026-09-13
臺中市大甲區中山里甲東路512號,24.341380,120.630908,臺中市大甲區中山里18鄰甲東路512號,2026-09-13
臺中市大甲區仁愛街138號,24.349091,120.619501,臺中市大甲區平安里4鄰仁愛街138號,2026-09-13
臺中市大甲區吉祥一街9號,24.401653,120.637810,臺中市大甲區龍泉里6鄰吉祥一街9號,2026-09-13
臺中市大甲區和平路223號,24.353849,120.621321,臺中市大甲區文武里5鄰和平路223號,2026-09-13
臺中市大甲區大安港路53巷3號,24.349680,120.615836,臺中市大甲區庄美里12鄰大安港路53巷3號,2026-09-13
臺中市大甲區德興路61號,24.349826,120.625425,臺中市大甲區文武里20鄰德興路61號,2026-09-13
臺中市大甲區文曲路81號,24.336829,120.601923,臺中市大甲區武陵里9鄰文曲路81號,2026-09-13
臺中市大甲區文武里德興路61號,24.349826,120.625425,臺中市大甲區文武里20鄰德興路61號,2026-09-13
臺中市大甲區文武里德興路63號,24.349914,120.625308,臺中市大甲區文武里20鄰德興路63號,2026-09-13
臺中市大甲區東西六路111號,24.369925,120.635475,臺中市大甲區江南里7鄰東西六路一段111號,2026-09-13
臺中市大甲區東陽新村71號,24.340064,120.630808,臺中市大甲區中山里18鄰東陽新村71之10號,2026-09-13
臺中市大甲區武陵里文曲路81號,24.336829,120.601923,臺中市大甲區武陵里9鄰文曲路81號,2026-09-13
臺中市大甲區水源路167號,24.340900,120.626859,臺中市大甲區中山里7鄰水源路167號,2026-09-13
臺中市大甲區永順街37號,24.342121,120.619080,臺中市大甲區新美里1鄰永順街37號,2026-09-13
臺中市大甲區甲東路520號,24.341316,120.629104,臺中市大甲區中山里10鄰甲東路520號,2026-09-13
臺中市大甲區經國路21巷9號,24.339472,120.617558,臺中市大甲區義和里12鄰經國路21巷9號,2026-09-13
臺中市大甲區經國路520號,24.351270,120.617658,臺中市大甲區平安里6鄰經國路520號,2026-09-13
臺中市大甲區經國路95巷13號,24.342206,120.616734,臺中市大甲區新美里1鄰經國路95巷13號,2026-09-13
臺中市大甲區義和里中山路1段484巷45號,24.337634,120.618673,臺中市大甲區義和里4鄰中山路一段484巷45號,2026-09-13
臺中市大甲區育德路113號,24.348088,120.624182,臺中市大甲區孔門里5鄰育德路113號,2026-09-13
臺中市大甲區興安路29之1號,24.347377,120.615799,臺中市大甲區新美里22鄰興安路29之1號,2026-09-13
臺中市大甲區興安路92號,24.348198,120.613570,臺中市大甲區庄美里6鄰興安路92號,2026-09-13
臺中市大甲區通天路110之2號,24.374844,120.658230,臺中市大甲區太白里1鄰通天路110之2號,2026-09-13
臺中市大甲區鎮瀾街207號,24.346494,120.624621,臺中市大甲區朝陽里9鄰鎮瀾街207號,2026-09-13
臺中市大甲區開元路71號,24.349868,120.644456,臺中市大甲區頂店里3鄰開元路71號,2026-09-13
臺中市大甲區順天路146號,24.344953,120.622446,臺中市大甲區大甲里4鄰順天路146號,2026-09-13
臺中市大甲區順天路67號,24.343260,120.621217,臺中市大甲區新美里12鄰順天路67號,2026-09-13
臺中市大甲區順帆路96號,24.420300,120.628470,臺中市大甲區西岐里6鄰順帆路96號,2026-09-13
臺中市大肚區平和街28號,24.149756,120.544234,臺中市大肚區大肚里10鄰平和街28號,2026-09-13
臺中市大肚區榮華街630號,24.163388,120.545009,臺中市大肚區山陽里1鄰榮華街630號,2026-09-13
臺中市大肚區永和里永和街11之1號,24.148583,120.544122,臺中市大肚區永和里2鄰永和街11之1號,2026-09-13
臺中市大肚區沙田路2段646號,24.151147,120.545708,臺中市大肚區大肚里6鄰沙田路二段646號,2026-09-13
臺中市大肚區沙田路3段888巷9之1號,24.169311,120.543090,臺中市大肚區山陽里10鄰沙田路三段888巷9之1號,2026-09-13
臺中市大里區中山路330號,24.080825,120.690208,臺中市大里區西湖里6鄰中山路330號,2026-09-13
臺中市大里區國中路438號,24.092647,120.675808,臺中市大里區夏田里2鄰國中路438號,2026-09-13
臺中市大里區國光路2段702之10號,24.114698,120.679458,臺中市大里區東興里15鄰國光路二段702之10號,2026-09-13
臺中市大里區大明路391之9號,24.114881,120.679854,臺中市大里區東興里15鄰大明路391之9號,2026-09-13
臺中市大里區德芳路1段122號,24.110393,120.687504,臺中市大里區長榮里18鄰德芳路一段122號,2026-09-13
臺中市大里區東興路100號,24.115334,120.680568,臺中市大里區大明里21鄰東興路100號,2026-09-13
臺中市大里區益民路2段57巷47號,24.105555,120.687260,臺中市大里區長榮里12鄰益民路二段57巷47號,2026-09-13
臺中市大里區立新街338號,24.105167,120.699397,臺中市大里區立仁里20鄰立新街338號,2026-09-13
臺中市大雅區中山北路235號,24.220304,120.646015,臺中市大雅區文雅里12鄰中山北路235號,2026-09-13
臺中市大雅區中科路6號,24.209878,120.618737,臺中市大雅區橫山里13鄰中科路6號,2026-09-13
臺中市大雅區員林里中清路4段158號,24.228153,120.642315,臺中市大雅區員林里22鄰中清路四段155之8號,2026-09-13
臺中市大雅區學府路230號,24.222083,120.650025,臺中市大雅區二和里10鄰學府路230號,2026-09-13
臺中市大雅區楓林街232號,24.236395,120.666811,臺中市大雅區上楓里19鄰楓林街232號,2026-09-13
臺中市大雅區橫山里永和路8號,24.209573,120.628727,臺中市大雅區橫山里11鄰永和路8號,2026-09-13
臺中市天保街60號,24.177083,120.616901,臺中市西屯區福和里10鄰天保街60號,2026-09-13
臺中市太平區中山路3段67巷60弄1號,24.147064,120.717520,臺中市太平區宜昌里6鄰中山路三段67巷60弄1號,2026-09-13
臺中市太平區中平九街181號,24.122619,120.721542,臺中市太平區中平里3鄰中平九街181號,2026-09-13
臺中市太平區振福路312號,24.150356,120.706700,臺中市太平區新福里5鄰振福路312號,2026-09-13
臺中市太平區興隆路76號,24.111664,120.732519,臺中市太平區興隆里12鄰興隆路76號,2026-09-13
臺中市新社區大南里興中街42－1號,24.223021,120.803509,臺中市新社區大南里18鄰興中街42之1號,2026-09-13
臺中市新社區復盛村中和街3段國中巷10號,24.236676,120.807251,臺中市新社區復盛里8鄰中和街三段國中巷10號,2026-09-13
臺中市新社區復盛里興社街2段28之1號,24.233995,120.809431,臺中市新社區復盛里11鄰興社街二段28之1號,2026-09-13
臺中市新社區新社里興社街4段一巷2號,24.240398,120.809513,臺中市新社區新社里2鄰興社街四段1巷3號,2026-09-13
臺中市東勢區上新里忠孝街150之1號,24.254746,120.831818,臺中市東勢區上新里4鄰忠孝街150號,2026-09-13
臺中市東勢區中寧里文化街115巷3號,24.257253,120.826065,臺中市東勢區中寧里4鄰文化街115巷3號,2026-09-13
臺中市東勢區中山路28號,24.257527,120.830475,臺中市東勢區廣興里11鄰中山路28號,2026-09-13
臺中市東勢區中泰街88號,24.252911,120.835380,臺中市東勢區泰昌里9鄰中泰街88號,2026-09-13
臺中市東勢區北興里文化街115巷7號,24.257908,120.825942,臺中市東勢區北興里5鄰文化街115巷7號,2026-09-13
臺中市東勢區南平里本街南片巷100之1號,24.254856,120.827509,臺中市東勢區南平里19鄰本街南片巷100號,2026-09-13
臺中市東勢區文昌前街1號,24.250394,120.833462,臺中市東勢區泰昌里2鄰文昌前街1號,2026-09-13
臺中市東勢區新盛街342號,24.243382,120.831320,臺中市東勢區新盛里6鄰新盛街342號,2026-09-13
臺中市東勢區東坑路西盛巷60號,24.234568,120.846168,臺中市東勢區隆興里4鄰東坑路西盛巷60號,2026-09-13
臺中市東勢區東安里文化街113號,24.255792,120.826589,臺中市東勢區東安里10鄰文化街113號,2026-09-13
臺中市東勢區正五街17號,24.259210,120.824920,臺中市東勢區北興里7鄰正五街17號,2026-09-13
臺中市東勢區泰昌里名流街28巷2號,24.251901,120.834528,臺中市東勢區泰昌里9鄰名流街28巷2號,2026-09-13
臺中市東勢區第二橫街28號,24.254693,120.829682,臺中市東勢區南平里1鄰第二橫街28號,2026-09-13
臺中市東區仁和路362號,24.125824,120.687886,臺中市東區東興里17鄰仁和路362號,2026-09-13
臺中市東區六順路26號,24.124974,120.699524,臺中市東區東門里23鄰六順路26號,2026-09-13
臺中市東區十甲里東英七街41號,24.141200,120.704201,臺中市東區十甲里14鄰東英七街41號,2026-09-13
臺中市東區大振街33號,24.129167,120.691850,臺中市東區東橋里16鄰大振街33號,2026-09-13
臺中市東區東勢里福明街118號,24.146429,120.693726,臺中市東區東勢里24鄰福明街118號,2026-09-13
臺中市東區東橋里大智路359號,24.128614,120.690785,臺中市東區東橋里17鄰大智路359號,2026-09-13
臺中市東區東英七街41號,24.141200,120.704201,臺中市東區十甲里14鄰東英七街41號,2026-09-13
臺中市東區樂業一路135巷8號,24.136456,120.694175,臺中市東區泉源里15鄰樂業一路135巷8號,2026-09-13
臺中市東區樂業一路151號,24.136842,120.695210,臺中市東區泉源里15鄰樂業一路95號,2026-09-13
臺中市東區福明街118號,24.146429,120.693726,臺中市東區東勢里24鄰福明街118號,2026-09-13
臺中市梧棲區中和街16號,24.253848,120.531174,臺中市梧棲區文化里13鄰中和街16號,2026-09-13
臺中市梧棲區中央路1段238之1號,24.230048,120.535815,臺中市梧棲區永寧里14鄰中央路一段238之1號,2026-09-13
臺中市梧棲區中央路1段536之2號,24.241367,120.537335,臺中市梧棲區大村里14鄰中央路一段536號之3,2026-09-13
臺中市梧棲區中興路128巷11號,24.253854,120.534646,臺中市梧棲區中正里24鄰中興路128巷11號,2026-09-13
臺中市梧棲區博愛北路55號,24.253321,120.554490,臺中市梧棲區南簡里19鄰博愛北路55號,2026-09-13
臺中市梧棲區大庄里文華街168巷1號,24.246300,120.542571,臺中市梧棲區大庄里34鄰文華街168巷1號,2026-09-13
臺中市梧棲區居仁街209巷7號,24.257718,120.534041,臺中市梧棲區中正里16鄰居仁街209巷7號,2026-09-13
臺中市梧棲區建國北街635號,24.252873,120.525694,臺中市梧棲區草湳里30鄰建國北街635號,2026-09-13
臺中市梧棲區文化路1段88號,24.251123,120.529367,臺中市梧棲區草湳里38鄰文化路一段88號,2026-09-13
臺中市梧棲區梧北路117號,24.260938,120.530132,臺中市梧棲區下寮里18鄰梧北路117號,2026-09-13
臺中市梧棲區民生街12號,24.252507,120.532799,臺中市梧棲區文化里12鄰民生街12號,2026-09-13
臺中市梧棲區民生街15之77號,24.251865,120.533033,臺中市梧棲區安仁里10鄰民生街15之77號,2026-09-13
臺中市梧棲區港埠路2段306號,24.256647,120.539476,臺中市梧棲區福德里21鄰港埠路二段306號,2026-09-13
臺中市梧棲區自強二街61號,24.240692,120.530148,臺中市梧棲區草湳里25鄰自強二街61號,2026-09-13
臺中市梧棲區臺灣大道8段699號,24.247286,120.542506,臺中市梧棲區大庄里7鄰臺灣大道八段699號,2026-09-13
臺中市梧棲區頂寮里梧北路117號,24.262033,120.531124,臺中市梧棲區頂寮里13鄰梧北路170號,2026-09-13
臺中市沙鹿區中棲路三條圳巷67號,24.227140,120.572261,臺中市沙鹿區北勢里23鄰中棲路東明巷70號,2026-09-13
臺中市沙鹿區北中七街39號,24.228419,120.569960,臺中市沙鹿區北勢里29鄰北中七街39號,2026-09-13
臺中市沙鹿區晉江里晉文路301巷東1號,24.219464,120.581669,臺中市沙鹿區晉江里4鄰晉文路301巷1號,2026-09-13
臺中市沙鹿區沙鹿里中正街34號,24.236283,120.560055,臺中市沙鹿區沙鹿里10鄰中正街36號,2026-09-13
臺中市沙鹿區福人街52號,24.242341,120.563726,臺中市沙鹿區鹿寮里18鄰福人街52號,2026-09-13
臺中市沙鹿區鎮南路2段505號,24.232795,120.563776,臺中市沙鹿區福興里13鄰鎮南路二段505號,2026-09-13
臺中市沙鹿區鹿寮里三條圳二街167號,24.246703,120.560767,臺中市沙鹿區鹿寮里32鄰三條圳二街167號,2026-09-13
臺中市清水區中清路9段876巷29號,24.278274,120.549570,臺中市清水區武鹿里13鄰中清路九段876巷29號,2026-09-13
臺中市清水區中社路54號,24.268175,120.557710,臺中市清水區中社里14鄰中社路54號,2026-09-13
臺中市清水區中華路532號,24.275635,120.572060,臺中市清水區橋頭里21鄰中華路532號,2026-09-13
臺中市清水區五權路336號,24.279427,120.557267,臺中市清水區武鹿里8鄰五權路336號,2026-09-13
臺中市清水區建國路106號,24.270606,120.559396,臺中市清水區中社里29鄰建國路106號,2026-09-13
臺中市清水區建國路126號,24.271082,120.559326,臺中市清水區中社里31鄰建國路126號,2026-09-13
臺中市清水區建國路80號,24.270222,120.560413,臺中市清水區中社里25鄰建國路80號,2026-09-13
臺中市清水區忠貞路21號,24.270468,120.558346,臺中市清水區中社里20鄰忠貞路21號,2026-09-13
臺中市清水區橋江南街68號,24.279221,120.572075,臺中市清水區橋頭里14鄰橋江南街68號,2026-09-13
臺中市清水區民有路46巷19號,24.276972,120.572128,臺中市清水區橋頭里20鄰民有路46巷19號,2026-09-13
臺中市清水區港新五路300號,24.269922,120.537016,臺中市清水區槺榔里16鄰港新五路300號,2026-09-13
臺中市潭子區興華一路445號,24.213907,120.702956,臺中市潭子區甘蔗里4鄰興華一路445號,2026-09-13
臺中市潭子區豐興路1段88號,24.195685,120.721945,臺中市潭子區聚興里4鄰豐興路一段88號,2026-09-13
臺中市烏日區中山路1段2之1號,24.111168,120.644337,臺中市烏日區九德里29鄰中山路一段2之1號,2026-09-13
臺中市烏日區九德里興祥街119號,24.109085,120.637461,臺中市烏日區九德里34鄰興祥街119號,2026-09-13
臺中市烏日區五光路948號,24.101766,120.629114,臺中市烏日區烏日里10鄰五光路948號,2026-09-13
臺中市烏日區仁德里信義街116號,24.105506,120.640077,臺中市烏日區仁德里5鄰信義街116號,2026-09-13
臺中市烏日區光明路勤農巷7號,24.105345,120.656691,臺中市烏日區前竹里2鄰光明路勤農巷7號,2026-09-13
臺中市烏日區慶光路798號,24.098161,120.619095,臺中市烏日區東園里11鄰慶光路798號,2026-09-13
臺中市烏日區長春街373巷52號,24.107847,120.635616,臺中市烏日區九德里20鄰長春街373巷52號,2026-09-13
臺中市石岡區九房里8鄰石城街復興巷11之3號,24.277228,120.784728,臺中市石岡區九房里8鄰石城街復興巷11之3號,2026-09-13
臺中市石岡區九房里明德路121號,24.273914,120.778619,臺中市石岡區九房里1鄰明德路121號,2026-09-13
臺中市石岡區明德路105號,24.273848,120.779010,臺中市石岡區九房里1鄰明德路105號,2026-09-13
臺中市石岡區石岡街123號,24.276058,120.773309,臺中市石岡區石岡里2鄰石岡街123號,2026-09-13
臺中市石岡區石岡街1號,24.275779,120.778031,臺中市石岡區萬安里9鄰石岡街1號,2026-09-13
臺中市石岡區石岡街下坑巷153號,24.270774,120.773503,臺中市石岡區金星里8鄰石岡街下坑巷153號,2026-09-13
臺中市石岡區豐勢路308號,24.266085,120.807621,臺中市石岡區土牛里5鄰豐勢路308號,2026-09-13
臺中市石岡區豐勢路國中巷1號,24.267931,120.796778,臺中市石岡區梅子里14鄰豐勢路國中巷1號,2026-09-13
臺中市神岡區神圳路1號,24.258379,120.660782,臺中市神岡區神岡里2鄰神圳路1號,2026-09-13
臺中市神岡區神岡里中正南街80巷8號,24.256494,120.656589,臺中市神岡區神岡里9鄰中正南街80巷8號,2026-09-13
臺中市神岡區豐洲路482號,24.262287,120.703979,臺中市神岡區豐洲里15鄰豐洲路482號,2026-09-13
臺中市西區五權路1之67號,24.137083,120.665496,臺中市西區公民里29鄰五權路1之67號,2026-09-13
臺中市西區五權路2之3號,24.142522,120.668576,臺中市西區安龍里1鄰五權路2之3號,2026-09-13
臺中市西區大和路24號,24.150424,120.668515,臺中市西區民龍里14鄰大和路24號,2026-09-13
臺中市西區東興路3段246號,24.153819,120.653371,臺中市西區公平里13鄰東興路三段246號,2026-09-13
臺中市西區自由路1段101號,24.137736,120.679288,臺中市西區民生里7鄰自由路一段101號,2026-09-13
臺中市西區臺灣大道2段2號,24.148204,120.673624,臺中市西區和龍里20鄰臺灣大道二段2號,2026-09-13
臺中市西區臺灣大道2段566號,24.158234,120.658440,臺中市西區忠誠里11鄰臺灣大道二段566號,2026-09-13
臺中市西區金山路25之5號,24.140695,120.670931,臺中市西區平和里8鄰金山路25之5號,2026-09-13
臺中市西屯區中工三路199號,24.175921,120.617962,臺中市西屯區福和里10鄰中工三路199號,2026-09-13
臺中市西屯區中科路1777號,24.200935,120.646653,臺中市西屯區廣福里4鄰中科路1777號,2026-09-13
臺中市西屯區何南里臺灣大道2段659號,24.158450,120.656380,臺中市西屯區何南里24鄰臺灣大道二段659號,2026-09-13
臺中市西屯區大恩街1號,24.157996,120.648294,臺中市西屯區何成里1鄰大恩街1號,2026-09-13
臺中市西屯區天保街60號,24.177083,120.616901,臺中市西屯區福和里10鄰天保街60號,2026-09-13
臺中市西屯區工業區一路100號,24.173077,120.609284,臺中市西屯區協和里12鄰工業區一路100號,2026-09-13
臺中市西屯區工業區一路70號,24.177396,120.614198,臺中市西屯區福恩里17鄰工業區一路70號,2026-09-13
臺中市西屯區工業區三十九路59號,24.171264,120.587163,臺中市西屯區協和里16鄰工業區三十九路59號,2026-09-13
臺中市西屯區工業區三十八路189號,24.172623,120.588821,臺中市西屯區協和里16鄰工業區三十八路189號,2026-09-13
臺中市西屯區工業區八路11號,24.171705,120.604585,臺中市西屯區協和里12鄰工業區八路11號,2026-09-13
臺中市西屯區文心路3段241號,24.172507,120.662974,臺中市西屯區大鵬里34鄰文心路三段241號,2026-09-13
臺中市西屯區東興路3段381號,24.157464,120.654710,臺中市西屯區何南里8鄰東興路三段381號,2026-09-13
臺中市西屯區漢成街145號,24.170017,120.665604,臺中市西屯區何源里29鄰漢成街145號,2026-09-13
臺中市西屯區福科路317巷10號,24.181943,120.623992,臺中市西屯區福安里12鄰福科路317巷10號,2026-09-13
臺中市西屯區科園路21號,24.203340,120.608293,臺中市西屯區林厝里2鄰科園路21號,2026-09-13
臺中市西屯區臺灣大道3段658號,24.170595,120.638190,臺中市西屯區至善里19鄰臺灣大道三段658號,2026-09-13
臺中市西屯區臺灣大道3段99號,24.161989,120.647296,臺中市西屯區惠來里45鄰臺灣大道三段99號,2026-09-13
臺中市西屯區都會園路1215巷140號,24.205748,120.596493,臺中市西屯區林厝里11鄰都會園路1215巷140號,2026-09-13
臺中市西屯區重慶路262號,24.169614,120.661294,臺中市西屯區何福里19鄰重慶路262號,2026-09-13
臺中市西屯區重慶路99號,24.164180,120.654810,臺中市西屯區何安里14鄰重慶路99號,2026-09-13
臺中市西屯區龍洋巷52之1號,24.169374,120.631067,臺中市西屯區潮洋里1鄰龍洋巷52之1號,2026-09-13
臺中市豐原區三環路72號,24.260747,120.721569,臺中市豐原區北湳里11鄰三環路72號,2026-09-13
臺中市豐原區三豐路2段89巷45號,24.266210,120.719202,臺中市豐原區西湳里23鄰三豐路二段89巷45號,2026-09-13
臺中市豐原區中正路127號,24.251642,120.720337,臺中市豐原區中山里2鄰中正路127號,2026-09-13
臺中市豐原區中正路351號,24.250883,120.713950,臺中市豐原區西勢里1鄰中正路351號,2026-09-13
臺中市豐原區信義街200號,24.254431,120.718707,臺中市豐原區豐榮里19鄰信義街200號,2026-09-13
臺中市豐原區信義街208號,24.254402,120.718487,臺中市豐原區豐榮里19鄰信義街208號,2026-09-13
臺中市豐原區信義街218號,24.254379,120.718260,臺中市豐原區豐榮里19鄰信義街218號,2026-09-13
臺中市豐原區北陽路8號,24.252127,120.729835,臺中市豐原區北陽里9鄰北陽路8號,2026-09-13
臺中市豐原區圓環北路1段125號,24.256475,120.715677,臺中市豐原區圳寮里1鄰圓環北路一段125號,2026-09-13
臺中市豐原區圓環北路1段151號,24.256748,120.716905,臺中市豐原區大湳里20鄰圓環北路一段151號,2026-09-13
臺中市豐原區圓環東路711號,24.252853,120.729373,臺中市豐原區南村里11鄰圓環東路711號,2026-09-13
臺中市豐原區圓環西路95號,24.253070,120.708995,臺中市豐原區豐圳里23鄰圓環西路95號,2026-09-13
臺中市豐原區大湳里圓環北路1段151號,24.256748,120.716905,臺中市豐原區大湳里20鄰圓環北路一段151號,2026-09-13
臺中市豐原區大湳里圓環北路1段190號,24.256530,120.717222,臺中市豐原區大湳里9鄰圓環北路一段190號,2026-09-13
臺中市豐原區安康路280號,24.242597,120.726391,臺中市豐原區南陽里22鄰安康路129號,2026-09-13
臺中市豐原區新生北路155之1號,24.254948,120.720967,臺中市豐原區豐榮里12鄰新生北路155號,2026-09-13
臺中市豐原區東仁街138號,24.257616,120.726275,臺中市豐原區翁明里10鄰東仁街138號,2026-09-13
臺中市豐原區水源路1之1號,24.254869,120.746702,臺中市豐原區南嵩里7鄰水源路1之2號,2026-09-13
臺中市豐原區永康路181巷6號,24.241295,120.726055,臺中市豐原區南陽里19鄰永康路181巷6號,2026-09-13
臺中市豐原區福德路2之1號,24.253515,120.708926,臺中市豐原區豐圳里18鄰福德路2之1號,2026-09-13
臺中市豐原區育仁路81號,24.241135,120.717405,臺中市豐原區田心里4鄰育仁路81號,2026-09-13
臺中市豐原區豐南街2號,24.239560,120.711757,臺中市豐原區田心里16鄰豐南街2號,2026-09-13
臺中市豐原區豐原大道1段609號,24.237919,120.704468,臺中市豐原區三村里11鄰豐原大道一段609號,2026-09-13
臺中市豐原區豐東路118巷18號,24.247272,120.730423,臺中市豐原區北陽里7鄰豐東路118巷18號,2026-09-13
臺中市霧峰區中正路738之1號,24.058547,120.699231,臺中市霧峰區本堂里9鄰中正路738之1號,2026-09-13
臺中市霧峰區坑口里育德路91巷18號,24.049147,120.699342,臺中市霧峰區坑口里2鄰育德路91巷18號,2026-09-13
臺中市霧峰區萊園路141巷90號,24.058372,120.703050,臺中市霧峰區萊園里10鄰萊園路141巷90號,2026-09-13
臺中市霧峰區蘭生街43號,24.056119,120.696496,臺中市霧峰區本堂里13鄰蘭生街43號,2026-09-13
臺中市龍井區東海里藝術街34號,24.187754,120.594384,臺中市龍井區東海里23鄰藝術街34號,2026-09-13
臺中市龍井區竹坑里茄投路1段1巷35號,24.174051,120.542242,臺中市龍井區竹坑里3鄰茄投路一段1巷35號,2026-09-13
臺中市龍井區竹師路2段112巷50號,24.191034,120.553212,臺中市龍井區龍崗里2鄰竹師路二段112巷50號,2026-09-13
臺中市龍井區竹師路2段62巷68號,24.187472,120.550382,臺中市龍井區龍崗里6鄰竹師路二段62巷68號,2026-09-13
臺中市龍井區觀光路2號,24.192433,120.545106,臺中市龍井區龍泉里9鄰觀光路2號,2026-09-13
臺中市龍井區龍崗里竹師路2段68號,24.188126,120.549760,臺中市龍井區龍崗里6鄰竹師路二段68號,2026-09-13
臺中市龍井區龍西里龍門路40號,24.180980,120.529067,臺中市龍井區龍西里15鄰龍門路40號,2026-09-13
臺中市龍井區龍門路40號,24.180980,120.529067,臺中市龍井區龍西里15鄰龍門路40號,2026-09-13
臺北內湖區碧山路56號,25.104995,121.591971,臺北市內湖區碧山里3鄰碧山路56號,2026-09-13
臺北市104中山區林森北路511號,25.062064,121.525788,臺北市中山區聚葉里16鄰林森北路511號,2026-09-13
臺北市11241北投區溫泉路62號,25.134465,121.504324,臺北市北投區溫泉里18鄰溫泉路62號,2026-09-13
臺北市中和街534號,25.145566,121.493267,臺北市北投區秀山里7鄰中和街534號,2026-09-13
臺北市中山區104353臺北市中山區樂群二路266巷99號,25.077313,121.561684,臺北市中山區金泰里13鄰樂群二路266巷99號,2026-09-13
臺北市中山區中山北路2段158號,25.063034,121.522340,臺北市中山區集英里18鄰中山北路二段158號,2026-09-13
臺北市中山區中山北路2段16巷15號,25.053188,121.521255,臺北市中山區民安里10鄰中山北路二段16巷15號,2026-09-13
臺北市中山區中山北路3段26號,25.065141,121.522038,臺北市中山區集英里24鄰中山北路三段26號,2026-09-13
臺北市中山區南京東路2段11號,25.052336,121.528423,臺北市中山區中原里2鄰南京東路二段11號,2026-09-13
臺北市中山區南京東路3段219號,25.052084,121.543280,臺北市中山區復華里11鄰南京東路三段219號,2026-09-13
臺北市中山區吉林路110號,25.053815,121.529985,臺北市中山區中原里6鄰吉林路110號,2026-09-13
臺北市中山區大直街2號,25.080494,121.546433,臺北市中山區大直里28鄰大直街2號,2026-09-13
臺北市中山區建國北路2段66號,25.054426,121.536462,臺北市中山區中央里12鄰建國北路二段66號,2026-09-13
臺北市中山區新生北路2段29號,25.053804,121.527785,臺北市中山區中原里4鄰新生北路二段29號,2026-09-13
臺北市中山區松江路283號,25.060245,121.533385,臺北市中山區松江里5鄰松江路283號,2026-09-13
臺北市中山區林森北路372號,25.057734,121.525394,臺北市中山區中山里12鄰林森北路372號,2026-09-13
臺北市中山區樂齡學習中心,25.053815,121.529985,臺北市中山區中原里6鄰吉林路110號,2026-09-13
臺北市中山區民權東路1段27號,25.062967,121.523972,臺北市中山區恆安里2鄰民權東路一段27號,2026-09-13
臺北市中山區民權東路1段69號,25.062914,121.526315,臺北市中山區恆安里15鄰民權東路一段69號,2026-09-13
臺北市中山區民權東路2段206號,25.062205,121.536510,臺北市中山區松江里20鄰民權東路二段206號,2026-09-13
臺北市中山區民生東路3段67號,25.058049,121.542279,臺北市中山區江山里17鄰民生東路三段67號,2026-09-13
臺北市中山區長安東路1段25號,25.049389,121.524022,臺北市中山區正得里10鄰長安東路一段25號,2026-09-13
臺北市中山區長安東路1段27號,25.049333,121.524262,臺北市中山區正得里10鄰長安東路一段27號,2026-09-13
臺北市中山區長安東路1段長安東路27號,25.049333,121.524262,臺北市中山區正得里10鄰長安東路一段27號,2026-09-13
臺北市中山區長春路116號,25.054717,121.529631,臺北市中山區中原里6鄰長春路116號,2026-09-13
臺北市中山區龍江路96號,25.052335,121.540348,臺北市中山區復華里12鄰龍江路96號,2026-09-13
臺北市中正區中山南路20號,25.037325,121.516715,臺北市中正區建國里4鄰中山南路20號,2026-09-13
臺北市中正區公園路30號,25.044482,121.516857,臺北市中正區黎明里13鄰公園路30號,2026-09-13
臺北市中正區南昌路2段42巷14號,25.027558,121.519821,臺北市中正區南福里9鄰南昌路二段42巷14號,2026-09-13
臺北市中正區南昌路2段42巷16號,25.027582,121.519802,臺北市中正區南福里9鄰南昌路二段42巷16號,2026-09-13
臺北市中正區南海路1號,25.032780,121.517282,臺北市中正區龍福里4鄰南海路1號,2026-09-13
臺北市中正區南海路58號,25.030921,121.511023,臺北市中正區龍光里1鄰南海路58號,2026-09-13
臺北市中正區博愛路80號,25.044545,121.511375,臺北市中正區光復里10鄰博愛路80號,2026-09-13
臺北市中正區忠孝西路1段102號,25.047212,121.512485,臺北市中正區光復里2鄰忠孝西路一段102號,2026-09-13
臺北市中正區忠孝西路1段41號,25.046172,121.518384,臺北市中正區黎明里3鄰忠孝西路一段41號,2026-09-13
臺北市中正區忠孝西路1段72號,25.046827,121.514062,臺北市中正區黎明里5鄰忠孝西路一段72號,2026-09-13
臺北市中正區愛國西路9號,25.037269,121.507832,臺北市中正區建國里3鄰愛國西路9號,2026-09-13
臺北市中正區懷寧街39號,25.044765,121.514207,臺北市中正區黎明里10鄰懷寧街39號,2026-09-13
臺北市中正區濟南路1段1段321號,25.041947,121.525532,臺北市中正區幸福里8鄰濟南路一段321號,2026-09-13
臺北市中正區濟南路1段6號,25.042417,121.521837,臺北市中正區東門里2鄰濟南路一段6號,2026-09-13
臺北市中正區濟南路⼀段321號,25.041947,121.525532,臺北市中正區幸福里8鄰濟南路一段321號,2026-09-13
臺北市中正區秀山街4號,25.042792,121.509311,臺北市中正區光復里9鄰秀山街4號,2026-09-13
臺北市中正區羅斯福路1段28號,25.031416,121.518978,臺北市中正區南福里24鄰羅斯福路一段28號,2026-09-13
臺北市中正區羅斯福路3段76號,25.022058,121.526280,臺北市中正區頂東里3鄰羅斯福路三段76號,2026-09-13
