tgos_id,key,address,raw,county,source,method,count,courses
879,桃園市桃園區桃園市桃園區復興路180號,桃園市桃園區桃園市桃園區復興路180號,桃園市桃園區桃園市桃園區復興路180號4樓,桃園市,taiwanjobs,門牌,1,1
880,桃園市桃園區民生路650號,桃園市桃園區民生路650號,桃園市桃園區民生路650號,桃園市,taiwanjobs,門牌,1,1
881,桃園市桃園區永樂街5號,桃園市桃園區永樂街5號,桃園市桃園區永樂街5號,桃園市,taiwanjobs,門牌,1,1
882,桃園區玉山街233巷36弄3號,桃園市桃園區玉山街233巷36弄3號,桃園區玉山街233巷36弄3號2樓,桃園市,moe-cc-courses,門牌,1,1
883,桃園市桃園區經國路242號,桃園市桃園區經國路242號,桃園市桃園區經國路242號3樓,桃園市,taiwanjobs,門牌,1,1
884,桃園市桃園區縣府路110號,桃園市桃園區縣府路110號,桃園市桃園區縣府路110號9樓,桃園市,taiwanjobs,門牌,1,1
885,桃園市桃園區興一街65巷50號,桃園市桃園區興一街65巷50號,桃園市桃園區興一街65巷50號,桃園市,moe-cc-courses,門牌,1,1
886,桃園市桃園區鎮南街1號,桃園市桃園區鎮南街1號,桃園市桃園區鎮南街1號,桃園市,taiwanjobs,門牌,1,1
887,桃園區鎮撫街41號,桃園市桃園區鎮撫街41號,桃園區鎮撫街41號,桃園市,moe-cc-courses,門牌,1,1
888,楊梅區中正路456號,桃園市楊梅區中正路456號,楊梅區中正路456號,桃園市,moe-cc-courses,門牌,1,1
889,楊梅區富豐里新明街347巷2弄1號,桃園市楊梅區富豐里新明街347巷2弄1號,楊梅區富豐里新明街347巷2弄1號,桃園市,moe-cc-courses,門牌,1,1
890,桃園市楊梅區幼獅工業區青年路3號,桃園市楊梅區幼獅工業區青年路3號,桃園市楊梅區幼獅工業區青年路3號,桃園市,taiwanjobs,門牌,1,1
891,楊梅區秀才路33號,桃園市楊梅區秀才路33號,楊梅區秀才路33號,桃園市,moe-cc-courses,門牌,1,1
892,楊梅區豐野里信義街83巷25弄23號,桃園市楊梅區豐野里信義街83巷25弄23號,楊梅區豐野里信義街83巷25弄23號,桃園市,moe-cc-courses,門牌,1,1
893,楊梅區高平路430號,桃園市楊梅區高平路430號,楊梅區高平路430號,桃園市,moe-cc-courses,門牌,1,1
894,楊梅區高榮里幼平街383巷131弄1號,桃園市楊梅區高榮里幼平街383巷131弄1號,楊梅區高榮里幼平街383巷131弄1號,桃園市,moe-cc-courses,門牌,1,1
895,永安北路372號,桃園市永安北路372號,永安北路372號2樓,桃園市,moe-cc-courses,門牌,1,1
896,蘆竹區南山路1段67號,桃園市蘆竹區南山路1段67號,蘆竹區南山路一段67號16樓,桃園市,moe-cc-courses,門牌,1,1
897,桃園市蘆竹區南崁路265號,桃園市蘆竹區南崁路265號,桃園市蘆竹區南崁路265號6樓之6,桃園市,taiwanjobs,門牌,1,1
898,蘆竹區南竹路5段210巷1弄1號,桃園市蘆竹區南竹路5段210巷1弄1號,蘆竹區南竹路五段210巷1弄1號,桃園市,moe-cc-courses,門牌,1,1
899,桃園市蘆竹區大新三街185號,桃園市蘆竹區大新三街185號,桃園市蘆竹區大新三街185號1樓,桃園市,moe-cc-courses,門牌,1,1
900,桃園市蘆竹區赤塗崎34之1號,桃園市蘆竹區赤塗崎34之1號,桃園市蘆竹區赤塗崎34-1號,桃園市,moe-cc-courses,門牌,1,1
901,蘆竹區錦中街32號,桃園市蘆竹區錦中街32號,蘆竹區錦中街32號3樓,桃園市,moe-cc-courses,門牌,1,1
902,蘆竹忠孝西路37號,桃園市蘆竹忠孝西路37號,蘆竹忠孝西路37號6 樓,桃園市,moe-cc-courses,門牌,1,1
903,桃園市觀音區一心路180號,桃園市觀音區一心路180號,桃園市觀音區一心路180號,桃園市,moe-cc-courses,門牌,1,1
904,桃園市觀音區中山路2段819號,桃園市觀音區中山路2段819號,桃園市觀音區中山路二段819號,桃園市,cc-shared-platform,門牌,1,1
905,龍潭區三林里富華街三林段395巷142號,桃園市龍潭區三林里富華街三林段395巷142號,龍潭區三林里富華街三林段395巷142號,桃園市,moe-cc-courses,門牌,1,1
906,桃園市龍潭區中興路712號,桃園市龍潭區中興路712號,桃園市龍潭區中興路712號,桃園市,taiwanjobs,門牌,1,1
907,桃園市龍潭區大昌路2段81之3號,桃園市龍潭區大昌路2段81之3號,桃園市龍潭區大昌路二段81-3號,桃園市,moe-cc-courses,門牌,1,1
908,桃園市龜山區中坑街106號,桃園市龜山區中坑街106號,333桃園市龜山區中坑街106號,桃園市,moe-cc-courses,門牌,1,1
909,龜山區壽山路84巷60弄11之1號,桃園市龜山區壽山路84巷60弄11之1號,龜山區壽山路84巷60弄11-1號,桃園市,moe-cc-courses,門牌,1,1
910,桃園市龜山區德明路5號,桃園市龜山區德明路5號,桃園市龜山區德明路5號(觀光語文大樓1F),桃園市,taiwanjobs,門牌,1,1
911,龜山區萬壽路2段1039號,桃園市龜山區萬壽路2段1039號,龜山區萬壽路二段1039號,桃園市,moe-cc-courses,門牌,1,1
912,澎湖縣馬公市大賢街160號,澎湖縣馬公市大賢街160號,澎湖縣馬公市大賢街160號,澎湖縣,taiwanjobs,門牌,1,1
913,臺中市中區大誠街78號,臺中市中區大誠街78號,臺中市中區大誠街78號1樓,臺中市,taiwanjobs,門牌,1,1
914,臺中市北區中清路1段369號,臺中市北區中清路1段369號,臺中市北區中清路一段369號11樓之一,臺中市,taiwanjobs,門牌,1,1
915,臺中市北區中清路1段372號,臺中市北區中清路1段372號,臺中市北區中清路１段372號7樓,臺中市,taiwanjobs,門牌,1,1
916,臺中市北區錦新街30號,臺中市北區錦新街30號,臺中市北區錦新街30號10樓,臺中市,taiwanjobs,門牌,1,1
917,臺中市北屯區文心路4段938號,臺中市北屯區文心路4段938號,臺中市北屯區文心路四段938號B1,臺中市,taiwanjobs,門牌,1,1
918,臺中市北屯區旅順路2段354號,臺中市北屯區旅順路2段354號,臺中市北屯區旅順路二段354號3樓,臺中市,taiwanjobs,門牌,1,1
919,臺中市南區五權南路195號,臺中市南區五權南路195號,臺中市南區五權南路195號,臺中市,taiwanjobs,門牌,1,1
920,臺中市南區臺中市南區興大路145號,臺中市南區臺中市南區興大路145號,臺中市南區臺中市南區興大路145號,臺中市,taiwanjobs,門牌,1,1
921,臺中市南區臺中路348巷11號,臺中市南區臺中路348巷11號,台中市南區台中路348巷11號,臺中市,moe-cc-courses,門牌,1,1
922,臺中市南屯區忠勇路10之75號,臺中市南屯區忠勇路10之75號,臺中市南屯區忠勇路10之75號,臺中市,moe-cc-courses,門牌,1,1
923,臺中市南屯區忠勇路17號,臺中市南屯區忠勇路17號,台中市南屯區忠勇路17號,臺中市,moe-cc-courses,門牌,1,1
924,臺中市南屯區文心南五路1段331號,臺中市南屯區文心南五路1段331號,臺中市南屯區文心南五路一段331號,臺中市,moe-cc-courses,門牌,1,1
925,臺中市南屯區文心南五路1段369號,臺中市南屯區文心南五路1段369號,臺中市南屯區文心南五路一段369號,臺中市,moe-cc-courses,門牌,1,1
926,臺中市南屯區新民巷3號,臺中市南屯區新民巷3號,臺中市南屯區新民巷3號,臺中市,moe-cc-courses,門牌,1,1
927,臺中市南屯區春安里路110號,臺中市南屯區春安里路110號,臺中市南屯區春安里路110號,臺中市,moe-cc-courses,門牌,1,1
928,臺中市南屯區精科六路2號,臺中市南屯區精科六路2號,臺中市南屯區精科六路2號,臺中市,taiwanjobs,門牌,1,1
929,臺中市南屯區黎明路1段219號,臺中市南屯區黎明路1段219號,臺中市南屯區黎明路一段219號,臺中市,moe-cc-courses,門牌,1,1
930,臺中市后里區九甲一路259號,臺中市后里區九甲一路259號,臺中市后里區九甲一路259號,臺中市,cc-shared-platform,門牌,1,1
931,臺中市大甲區文曲路81號,臺中市大甲區文曲路81號,437臺中市大甲區文曲路81號,臺中市,moe-cc-courses,門牌,1,1
932,臺中市大里區國光路2段702之10號,臺中市大里區國光路2段702之10號,臺中市大里區國光路二段702-10號10樓,臺中市,taiwanjobs,門牌,1,1
933,臺中市大雅區⼤雅區中科路6號,臺中市大雅區⼤雅區中科路6號,臺中市大雅區⼤雅區中科路6號,臺中市,taiwanjobs,門牌,1,1
934,臺中市東區仁和路362號,臺中市東區仁和路362號,臺中市東區仁和路362號,臺中市,taiwanjobs,門牌,1,1
935,臺中市沙鹿區臺中市沙鹿區四平街62號,臺中市沙鹿區臺中市沙鹿區四平街62號,臺中市沙鹿區臺中市沙鹿區四平街62號2樓,臺中市,taiwanjobs,門牌,1,1
936,臺中市潭子區豐興路1段88號,臺中市潭子區豐興路1段88號,臺中市潭子區豐興路一段88號,臺中市,taiwanjobs,門牌,1,1
937,臺中市烏日區九德里興祥街119號,臺中市烏日區九德里興祥街119號,臺中市烏日區九德里興祥街119號2樓,臺中市,moe-cc-courses,門牌,1,1
938,臺中市烏日區光明路勤農巷7號,臺中市烏日區光明路勤農巷7號,臺中市烏日區光明路勤農巷7號,臺中市,moe-cc-courses,門牌,1,1
939,臺中市西區五權路1之67號,臺中市西區五權路1之67號,臺中市西區五權路1-67號5樓,臺中市,taiwanjobs,門牌,1,1
940,臺中市西區臺中市民生路227號,臺中市西區臺中市民生路227號,臺中市西區台中市民生路227號（英才校區）,臺中市,taiwanjobs,門牌,1,1
941,臺中市西屯區中科路1777號,臺中市西屯區中科路1777號,臺中市西屯區中科路1777號,臺中市,taiwanjobs,門牌,1,1
942,臺中市西屯區大恩街1號,臺中市西屯區大恩街1號,臺中市西屯區大恩街1號3樓之2,臺中市,taiwanjobs,門牌,1,1
943,臺中市西屯區工業區一路70號,臺中市西屯區工業區一路70號,臺中市西屯區工業區一路70號8樓,臺中市,taiwanjobs,門牌,1,1
944,臺中市西屯區漢成街145號,臺中市西屯區漢成街145號,臺中市西屯區漢成街145號,臺中市,taiwanjobs,門牌,1,1
945,臺中市西屯區福科路317巷10號,臺中市西屯區福科路317巷10號,台中市西屯區福科路317巷10號,桃園市,moe-cc-courses,門牌,1,1
946,臺中市西屯區科園路21號,臺中市西屯區科園路21號,臺中市西屯區科園路21號2樓,臺中市,taiwanjobs,門牌,1,1
947,臺中市西屯區臺中市西屯區科園路21號,臺中市西屯區臺中市西屯區科園路21號,臺中市西屯區臺中市西屯區科園路21號,臺中市,taiwanjobs,門牌,1,1
948,臺中市西屯區臺灣大道3段658號,臺中市西屯區臺灣大道3段658號,臺中市西屯區台灣大道三段658號3樓,臺中市,taiwanjobs,門牌,1,1
949,臺中市西屯區臺灣大道3段99號,臺中市西屯區臺灣大道3段99號,臺中市西屯區臺灣大道三段99號,臺中市,moe-cc-courses,門牌,1,1
950,臺中市豐原區中山路442號,臺中市豐原區中山路442號,臺中市豐原區中山路442號1樓,臺中市,taiwanjobs,門牌,1,1
951,臺中市豐原區中正路127號,臺中市豐原區中正路127號,臺中市豐原區中正路127號八樓,臺中市,taiwanjobs,門牌,1,1
952,臺中市豐原區中正路351號,臺中市豐原區中正路351號,臺中市豐原區中正路351號4樓,臺中市,taiwanjobs,門牌,1,1
953,臺中市豐原區圓環北路1段125號,臺中市豐原區圓環北路1段125號,臺中市豐原區圓環北路１段125號,臺中市,taiwanjobs,門牌,1,1
954,臺中市豐原區新生北路155之1號,臺中市豐原區新生北路155之1號,臺中市豐原區新生北路155-1號3F,臺中市,taiwanjobs,門牌,1,1
955,臺北市中山區中山北路3段26號,臺北市中山區中山北路3段26號,臺北市中山區中山北路三段26號10樓之一,臺北市,taiwanjobs,門牌,1,1
956,臺北市中山區南京東路2段11號,臺北市中山區南京東路2段11號,臺北市中山區南京東路二段11號3樓,臺北市,taiwanjobs,門牌,1,1
957,臺北市中山區林森北路372號,臺北市中山區林森北路372號,臺北市中山區林森北路372號4樓405室,臺北市,taiwanjobs,門牌,1,1
958,臺北市中山區民權東路1段27號,臺北市中山區民權東路1段27號,臺北市中山區民權東路一段27號2樓,臺北市,taiwanjobs,門牌,1,1
959,臺北市中山區民生東路3段67號,臺北市中山區民生東路3段67號,臺北市中山區民生東路三段 67 號(台北大學教學大樓5樓，近捷運中山國中站),臺北市,taiwanjobs,門牌,1,1
960,臺北市中山區長安東路1段25號,臺北市中山區長安東路1段25號,臺北市中山區長安東路１段25號10樓,臺北市,taiwanjobs,門牌,1,1
961,臺北市中山區長安東路1段長安東路27號,臺北市中山區長安東路1段長安東路27號,臺北市中山區長安東路１段長安東路27號2樓,臺北市,taiwanjobs,門牌,1,1
962,臺北市中正區公園路30號,臺北市中正區公園路30號,臺北市中正區公園路30號3樓,臺北市,taiwanjobs,門牌,1,1
963,臺北市中正區南昌路2段42巷14號,臺北市中正區南昌路2段42巷14號,臺北市中正區南昌路２段42巷14號1樓,臺北市,taiwanjobs,門牌,1,1
964,臺北市中正區南昌路2段42巷16號,臺北市中正區南昌路2段42巷16號,臺北市中正區南昌路２段42巷16號1樓,臺北市,taiwanjobs,門牌,1,1
965,臺北市中正區濟南路⼀段321號,臺北市中正區濟南路⼀段321號,臺北市中正區濟南路⼀段321號六藝樓,臺北市,taiwanjobs,門牌,1,1
966,臺北市中正區羅斯福路3段76號,臺北市中正區羅斯福路3段76號,臺北市中正區羅斯福路３段76號3樓之2,臺北市,taiwanjobs,門牌,1,1
967,臺北市中正區許昌街17號,臺北市中正區許昌街17號,臺北市中正區許昌街17號10樓之2,臺北市,taiwanjobs,門牌,1,1
968,臺北市信義區11072臺北市信義區光復南路133號,臺北市信義區光復南路133號,臺北市信義區11072台北市信義區光復南路133號_藝趣空間(E201),臺北市,taipei-cc,門牌,1,1
968,臺北市信義區光復南路133號,臺北市信義區光復南路133號,11072台北市信義區光復南路133號_藝趣空間(E201),臺北市,moe-cc-courses,門牌,1,0
969,臺北市信義區光復南路495號,臺北市信義區光復南路495號,臺北市信義區光復南路495號9樓之5,臺北市,taiwanjobs,門牌,1,1
970,臺北市信義區大道路49巷6號,臺北市信義區大道路49巷6號,臺北市信義區大道路49巷6號1樓,臺北市,taiwanjobs,門牌,1,1
971,臺北市信義區忠孝東路4段553巷50號,臺北市信義區忠孝東路4段553巷50號,臺北市信義區忠孝東路四段553巷50號對面,臺北市,taipei-cc,門牌,1,1
972,臺北市信義區松山路225巷48號,臺北市信義區松山路225巷48號,臺北市信義區松山路225巷48號,臺北市,taipei-cc,門牌,1,1
973,臺北市內湖區民權東路6段109號,臺北市內湖區民權東路6段109號,臺北市內湖區民權東路６段109號7樓,臺北市,taiwanjobs,門牌,1,1
974,臺北市內湖區陽光街1號,臺北市內湖區陽光街1號,臺北市內湖區陽光街1號,臺北市,taipei-cc,門牌,1,1
975,臺北市北投區溫泉路62號,臺北市北投區溫泉路62號,臺北市北投區溫泉路62號,臺北市,taipei-cc,門牌,1,1
976,臺北市南港區向陽路21號,臺北市南港區向陽路21號,臺北市南港區向陽路21號,臺北市,taipei-cc,門牌,1,1
977,臺北市南港區市民大道8段367號,臺北市南港區市民大道8段367號,臺北市南港區市民大道8段367號2樓,臺北市,taiwanjobs,門牌,1,1
978,臺北市南港區興中路12巷15號,臺北市南港區興中路12巷15號,臺北市南港區興中路12巷15號3樓,臺北市,taiwanjobs,門牌,1,1
979,臺北市士林區中山北路6段392號,臺北市士林區中山北路6段392號,臺北市士林區中山北路六段392號,臺北市,taipei-cc,門牌,1,1
980,臺北市士林區延平北路6段308號,臺北市士林區延平北路6段308號,臺北市士林區延平北路六段308號,臺北市,taipei-cc,門牌,1,1
981,臺北市大同區南京西路163號,臺北市大同區南京西路163號,臺北市大同區南京西路163號2樓之85,臺北市,taiwanjobs,門牌,1,1
982,臺北市大同區哈密街47號,臺北市大同區哈密街47號,臺北市大同區哈密街47號,臺北市,taipei-cc,門牌,1,1
983,臺北市大同區延平北路2段266號,臺北市大同區延平北路2段266號,臺北市大同區延平北路二段266號,臺北市,taipei-cc,門牌,1,1
984,臺北市大安區大安路2段99號,臺北市大安區大安路2段99號,臺北市大安區大安路二段99號,臺北市,taipei-cc,門牌,1,1
985,臺北市大安區忠孝東路3段96號,臺北市大安區忠孝東路3段96號,臺北市大安區忠孝東路3段96號11樓-1（亞青忠孝大廈）,臺北市,taiwanjobs,門牌,1,1
986,臺北市大安區忠孝東路4段142號,臺北市大安區忠孝東路4段142號,臺北市大安區忠孝東路４段142號8樓之七,臺北市,taiwanjobs,門牌,1,1
987,臺北市大安區忠孝東路4段169號,臺北市大安區忠孝東路4段169號,臺北市大安區忠孝東路四段169號4樓之1,臺北市,taiwanjobs,門牌,1,1
988,臺北市大安區忠孝東路4段178號,臺北市大安區忠孝東路4段178號,臺北市大安區忠孝東路四段178號4樓,臺北市,taiwanjobs,門牌,1,1
989,臺北市大安區忠孝東路4段55之6號,臺北市大安區忠孝東路4段55之6號,臺北市大安區忠孝東路四段55-6號7樓,臺北市,taiwanjobs,門牌,1,1
990,臺北市大安區忠孝東路4段55號,臺北市大安區忠孝東路4段55號,臺北市大安區忠孝東路四段55號7樓,臺北市,taiwanjobs,門牌,1,1
991,臺北市大安區新生南路3段20之1號,臺北市大安區新生南路3段20之1號,臺北市大安區新生南路三段20-1號4樓,臺北市,taiwanjobs,門牌,1,1
992,臺北市大安區杭州南路2段2號,臺北市大安區杭州南路2段2號,臺北市大安區杭州南路二段2號,臺北市,taipei-cc,門牌,1,1
993,臺北市大安區臺北市大安區復興南路1段390號,臺北市大安區臺北市大安區復興南路1段390號,臺北市大安區臺北市大安區復興南路一段390號11樓,臺北市,taiwanjobs,門牌,1,1
994,臺北市文山區景中街28號,臺北市文山區景中街28號,台北市文山區景中街28號,臺北市,taipei-cc,門牌,1,1
995,臺北市文山區景中街29號,臺北市文山區景中街29號,台北市文山區景中街29號,臺北市,taipei-cc,門牌,1,1
996,臺北市松山區三民路5號,臺北市松山區三民路5號,臺北市松山區三民路5號,臺北市,taipei-cc,門牌,1,1
997,臺北市松山區八德路4段747號,臺北市松山區八德路4段747號,台北市松山區八德路四段747號,臺北市,taipei-cc,門牌,1,1
998,臺北市松山區八德路4段748號,臺北市松山區八德路4段748號,台北市松山區八德路四段748號,臺北市,taipei-cc,門牌,1,1
999,臺北市松山區八德路4段749號,臺北市松山區八德路4段749號,台北市松山區八德路四段749號,臺北市,taipei-cc,門牌,1,1
1000,臺北市松山區復興北路99號,臺北市松山區復興北路99號,臺北市松山區復興北路99號12樓(世界通商金融中心),臺北市,taiwanjobs,門牌,1,1
1001,臺北市萬華區富民里康定路232號,臺北市萬華區富民里康定路232號,臺北市萬華區富民里康定路232號4樓之1,臺北市,taiwanjobs,門牌,1,1
1002,臺南自造者實驗室,臺南市中西區友愛街117號,臺南自造者實驗室(台南市中西區友愛街117號4樓  友愛市場),臺南市,moe-cc-courses,門牌,1,1
1003,臺南市中西區大埔街52號,臺南市中西區大埔街52號,臺南市中西區大埔街52號,臺南市,taiwanjobs,門牌,1,1
1004,臺南市中西區府連路22號,臺南市中西區府連路22號,臺南市中西區府連路22號,臺南市,taiwanjobs,門牌,1,1
1005,臺南市中西區忠孝街93巷47號,臺南市中西區忠孝街93巷47號,臺南市中西區忠孝街93巷47號,臺南市,taiwanjobs,門牌,1,1
1006,臺南市六甲區中華路105號,臺南市六甲區中華路105號,臺南市六甲區中華路105號1樓,臺南市,taiwanjobs,門牌,1,1
1007,臺南市北區小東路35號,臺南市北區小東路35號,臺南市北區小東路35號,臺南市,taiwanjobs,門牌,1,1
1008,臺南市北區臺南市北區西門路4段367號,臺南市北區臺南市北區西門路4段367號,臺南市北區臺南市北區西門路四段367號4樓,臺南市,taiwanjobs,門牌,1,1
1009,臺南市南區新建路12號,臺南市南區新建路12號,臺南市南區新建路12號,臺南市,taiwanjobs,門牌,1,1
1010,臺南市南區臺南市南區南門路261號,臺南市南區臺南市南區南門路261號,臺南市南區臺南市南區南門路261號2樓,臺南市,taiwanjobs,門牌,1,1
1011,臺南市善化區中山路152號,臺南市善化區中山路152號,臺南市善化區中山路152號,臺南市,taiwanjobs,門牌,1,1
1012,公親寮清水寺,臺南市安南區公學路1段228號,公親寮清水寺(台南市安南區公學路一段228號),臺南市,moe-cc-courses,門牌,1,1
1013,臺南市安南區安中路2段140號,臺南市安南區安中路2段140號,臺南市安南區安中路二段140號2樓,臺南市,taiwanjobs,門牌,1,1
1014,溪頂寮代天宮,臺南市安南區安和路1段285巷67號,溪頂寮代天宮(台南市安南區安和路一段285巷67號),臺南市,moe-cc-courses,門牌,1,1
1015,溪南寮興安宮,臺南市安南區安興街435巷12號,溪南寮興安宮（台南市安南區安興街435巷12號),臺南市,moe-cc-courses,門牌,1,1
1015,臺南市安南區安興街435巷12號,臺南市安南區安興街435巷12號,台南市安南區安興街435巷12號,臺南市,moe-cc-sites,門牌,1,0
1015,臺南市安南區安興街435巷12號,臺南市安南區安興街435巷12號,臺南市安南區安興街435巷12號,臺南市,moe-cc-sites,門牌,1,0
1016,陳卿寮保山宮,臺南市安南區怡安路1段385巷46號,陳卿寮保山宮(台南市安南區怡安路一段385巷46號),臺南市,moe-cc-courses,門牌,1,1
1017,原佃里活動中心,臺南市安南區本原街1段167巷36弄46號,原佃里活動中心(台南市安南區本原街一段167巷36弄46號),臺南市,moe-cc-courses,門牌,1,1
1018,臺南市安南區科技公園大道55號,臺南市安南區科技公園大道55號,臺南市安南區科技公園大道55號1樓,臺南市,taiwanjobs,門牌,1,1
1019,中洲寮保安宮,臺南市安南區長和路3段96號,中洲寮保安宮（台南市安南區長和路三段96號),臺南市,moe-cc-courses,門牌,1,1
1019,臺南市安南區長和路3段96號,臺南市安南區長和路3段96號,台南市安南區長和路三段96號,臺南市,moe-cc-sites,門牌,1,0
1019,臺南市安南區長和路3段96號,臺南市安南區長和路3段96號,臺南市安南區長和路三段96號,臺南市,moe-cc-sites,門牌,1,0
1020,臺南市安平區建平十七街33號,臺南市安平區建平十七街33號,臺南市安平區建平十七街33號2樓,臺南市,taiwanjobs,門牌,1,1
1021,臺南市新市區西拉雅大道861號,臺南市新市區西拉雅大道861號,臺南市新市區西拉雅大道861號,臺南市,taiwanjobs,門牌,1,1
1022,臺南市東區大同路2段615號,臺南市東區大同路2段615號,臺南市東區大同路2段615號21樓,臺南市,taiwanjobs,門牌,1,1
1023,臺南市東區臺南市東區大學路1號,臺南市東區臺南市東區大學路1號,臺南市東區台南市東區大學路1號,臺南市,taiwanjobs,門牌,2,1
1024,東山區青葉路2段49號,臺南市東山區青葉路2段49號,東山區青葉路二段49號,臺南市,moe-cc-courses,門牌,1,1
1024,臺南市東山區青葉路2段49號,臺南市東山區青葉路2段49號,台南市東山區青葉路二段49號,臺南市,moe-cc-sites,門牌,2,0
1024,臺南市東山區青葉路2段49號,臺南市東山區青葉路2段49號,臺南市東山區青葉路二段49號,臺南市,moe-cc-sites,門牌,1,0
1025,柳營區東昇里中山西路1段362號,臺南市柳營區東昇里中山西路1段362號,柳營區東昇里中山西路一段362號,臺南市,moe-cc-courses,門牌,1,1
1026,臺南市歸仁區資安暨智慧科技研發大樓6樓611教室,臺南市歸仁十三路1段6號,臺南市歸仁區資安暨智慧科技研發大樓6樓611教室 (歸仁十三路一段6號),臺南市,taiwanjobs,門牌,1,1
1027,臺南市永康區小東路689之39號,臺南市永康區小東路689之39號,臺南市永康區小東路689之39號(經緯天廈9樓),臺南市,taiwanjobs,門牌,1,1
1028,臺南市永康區東橋二街18號,臺南市永康區東橋二街18號,臺南市永康區東橋二街18號(永康就業中心),臺南市,taiwanjobs,門牌,1,1
1029,臺南市永康區王行里永科環路50號,臺南市永康區王行里永科環路50號,臺南市永康區王行里永科環路50號2樓,臺南市,taiwanjobs,門牌,1,1
1030,海尾代天宮,臺南市海中街169巷59之1號,海尾代天宮(臺南市海中街169巷59之1號),臺南市,moe-cc-courses,門牌,1,1
1031,臺南市西港區新興街114之6號,臺南市西港區新興街114之6號,臺南市西港區新興街114-6號,臺南市,taiwanjobs,門牌,1,1
1032,臺南市關廟區新埔三街81號,臺南市關廟區新埔三街81號,臺南市關廟區新埔三街81號,臺南市,moe-cc-courses,門牌,1,1
1033,臺東縣延平鄉桃源村4鄰昇平路78號,臺東縣延平鄉桃源村4鄰昇平路78號,臺東縣延平鄉桃源村4鄰昇平路78號,臺東縣,taiwanjobs,門牌,1,1
1034,臺東縣成功鎮三民里三民路111號,臺東縣成功鎮三民里三民路111號,臺東縣成功鎮三民里三民路111號2樓,臺東縣,taiwanjobs,門牌,1,1
1035,臺東縣成功鎮中華路136號,臺東縣成功鎮中華路136號,臺東縣成功鎮中華路136號2樓,臺東縣,taiwanjobs,門牌,1,1
1036,臺東縣成功鎮忠仁里中華路136號,臺東縣成功鎮忠仁里中華路136號,臺東縣成功鎮忠仁里中華路136號3樓,臺東縣,taiwanjobs,門牌,1,1
1037,臺東縣臺東市四維路1段344號,臺東縣臺東市四維路1段344號,臺東縣臺東市四維路一段344號,臺東縣,taiwanjobs,門牌,1,1
1038,臺東縣臺東市泰安街26巷6號,臺東縣臺東市泰安街26巷6號,臺東縣台東市泰安街26巷6號1樓,臺東縣,taiwanjobs,門牌,1,1
1039,花蓮縣玉里鎮四維二街17號,花蓮縣玉里鎮四維二街17號,花蓮縣玉里鎮四維二街17號,花蓮縣,taiwanjobs,門牌,1,1
1040,花蓮縣花蓮市林森路196巷5號,花蓮縣花蓮市林森路196巷5號,花蓮縣花蓮市林森路196巷5號,花蓮縣,taiwanjobs,門牌,1,1
1041,苗栗縣三義鄉雙潭村106之2號,苗栗縣三義鄉雙潭村106之2號,苗栗縣三義鄉雙潭村106-2號,苗栗縣,moe-cc-courses,門牌,1,1
1042,苗栗縣大湖鄉中原路58號,苗栗縣大湖鄉中原路58號,苗栗縣大湖鄉中原路58號,苗栗縣,taiwanjobs,門牌,1,1
1043,苗栗縣大湖鄉中正路育英巷11號,苗栗縣大湖鄉中正路育英巷11號,苗栗縣大湖鄉中正路育英巷11號,苗栗縣,moe-cc-courses,門牌,1,1
1044,苗栗縣後龍鎮後龍鎮豐富里新港六路13鄰169號,苗栗縣後龍鎮後龍鎮豐富里新港六路13鄰169號,苗栗縣後龍鎮後龍鎮豐富里新港六路13鄰169號,苗栗縣,taiwanjobs,門牌,1,1
1045,苗栗縣泰安鄉象鼻村1鄰7號,苗栗縣泰安鄉象鼻村1鄰7號,苗栗縣泰安鄉象鼻村1鄰7號,苗栗縣,taiwanjobs,門牌,1,1
1046,苗栗縣苑裡鎮南房里南房2鄰14號,苗栗縣苑裡鎮南房里南房2鄰14號,苗栗縣苑裡鎮南房里南房2鄰14號,苗栗縣,moe-cc-courses,門牌,1,1
1047,苗栗縣苗栗市新英里新英108之2號,苗栗縣苗栗市新英里新英108之2號,苗栗縣苗栗市新英里新英108-2號,苗栗縣,taiwanjobs,門牌,1,1
1048,苗栗縣苗栗市苗栗縣苗栗市縣府路102號,苗栗縣苗栗市苗栗縣苗栗市縣府路102號,苗栗縣苗栗市苗栗縣苗栗市縣府路102號,苗栗縣,taiwanjobs,門牌,1,1
1049,苗栗縣頭份市東民一街38號,苗栗縣頭份市東民一街38號,苗栗縣頭份市東民一街38號,苗栗縣,moe-cc-courses,門牌,1,1
1049,頭份市東民一街38號,苗栗縣頭份市東民一街38號,頭份市東民一街38號,苗栗縣,moe-cc-sites,門牌,1,0
1050,雲林縣元長鄉龍岩村龍岩120號,雲林縣元長鄉龍岩村龍岩120號,655雲林縣元長鄉龍岩村龍岩120號之7,雲林縣,moe-cc-courses,門牌,1,1
1051,雲林縣古坑鄉高林村61號,雲林縣古坑鄉高林村61號,雲林縣古坑鄉高林村61號,雲林縣,moe-cc-courses,門牌,1,1
1052,雲林縣土庫鎮中興路175號,雲林縣土庫鎮中興路175號,633雲林縣土庫鎮中興路175號,雲林縣,moe-cc-courses,門牌,1,1
